,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
1091,1091,1091,1091,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001291_RGB.png,"[960.0, 480.0, 1.0]","[978.0, 462.0, 1.0]","[936.0, 462.0, 1.0]","[996.0000000000001, 486.0, 0.0]","[900.0, 480.0, 1.0]","[1056.0, 630.0, 1.0]","[840.0, 600.0, 1.0]","[1110.0, 792.0, 1.0]","[792.0, 768.0, 1.0]","[1098.0, 846.0, 0.0]","[798.0, 642.0, 0.0]","[1038.0, 918.0, 1.0]","[882.0, 924.0, 1.0]","[1452.0000000000002, 918.0, 0.0]","[738.0, 918.0, 0.0]","[738.0, 912.0, 0.0]","[738.0, 1080.0, 0.0]","[-15.433191217561193, -2.804247415192202, 0.661400422824162]","[7.188033958713463, 1.2286425043558291, 3.388434151172303]"
1092,1092,1092,1092,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001292_RGB.png,"[954.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[942.0, 456.0, 1.0]","[996.0000000000001, 480.0, 0.0]","[900.0, 480.0, 1.0]","[1068.0, 636.0, 1.0]","[840.0, 582.0, 1.0]","[1104.0, 798.0, 0.0]","[798.0, 786.0, 1.0]","[1092.0, 846.0, 0.0]","[792.0, 648.0, 1.0]","[1044.0, 918.0, 1.0]","[876.0, 924.0, 1.0]","[738.0, 918.0, 0.0]","[738.0, 924.0, 0.0]","[738.0, 1086.0, 0.0]","[738.0, 1086.0, 0.0]","[-16.618117428730258, -2.715709278643392, 1.9783827213630776]","[8.02431787426988, 1.1250874772435437, 3.7586964261914395]"
1093,1093,1093,1093,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001293_RGB.png,"[954.0, 480.0, 1.0]","[978.0, 456.0, 1.0]","[936.0, 462.0, 1.0]","[1002.0, 480.0, 1.0]","[900.0, 480.0, 1.0]","[1062.0, 636.0, 1.0]","[834.0, 594.0, 1.0]","[1104.0, 786.0, 0.0]","[792.0, 798.0, 1.0]","[1092.0, 852.0, 0.0]","[804.0, 666.0, 1.0]","[1038.0, 912.0, 1.0]","[870.0, 930.0, 1.0]","[738.0, 936.0, 0.0]","[744.0, 942.0, 0.0]","[738.0, 1080.0, 0.0]","[732.0, 1038.0, 0.0]","[-17.265614980902466, -2.0049943838037905, 3.4768688479536514]","[8.17077747171675, 1.2524991946754687, 3.6955552659748836]"
1094,1094,1094,1094,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001294_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[936.0, 456.0, 1.0]","[1002.0, 474.0, 0.0]","[893.9999999999999, 474.0, 1.0]","[1068.0, 630.0, 1.0]","[834.0, 618.0, 1.0]","[1116.0, 792.0, 0.0]","[762.0, 828.0, 0.0]","[1104.0, 858.0, 0.0]","[810.0, 720.0, 1.0]","[1044.0, 918.0, 1.0]","[882.0, 924.0, 1.0]","[738.0, 978.0, 0.0]","[738.0, 978.0, 0.0]","[738.0, 1080.0, 0.0]","[738.0, 1080.0, 0.0]","[-17.168629992045926, -1.591642710084922, 3.7466040195151753]","[8.264275625422588, 1.6173927390438196, 3.25980114194787]"
1095,1095,1095,1095,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001295_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 450.0, 1.0]","[942.0, 456.0, 1.0]","[1008.0, 474.0, 1.0]","[906.0, 474.0, 1.0]","[1062.0, 630.0, 1.0]","[834.0, 612.0, 1.0]","[1134.0, 810.0, 1.0]","[804.0, 738.0, 0.0]","[1104.0, 840.0, 0.0]","[810.0, 816.0, 0.0]","[1050.0, 930.0, 1.0]","[870.0, 912.0, 1.0]","[1110.0, 1086.0, 0.0]","[840.0, 1086.0, 0.0]","[1470.0, 1086.0, 0.0]","[1470.0, 1086.0, 0.0]","[-17.284307843136432, -0.5809453450003584, 3.3043564531297145]","[7.8615155362165865, 1.612006607284399, 3.365290326027425]"
1096,1096,1096,1096,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001296_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 450.0, 1.0]","[942.0, 456.0, 1.0]","[1008.0, 474.0, 1.0]","[906.0, 474.0, 1.0]","[1056.0, 630.0, 1.0]","[840.0, 606.0, 1.0]","[1128.0, 804.0, 1.0]","[792.0, 738.0, 0.0]","[1092.0, 834.0, 0.0]","[804.0, 792.0, 0.0]","[1050.0, 924.0, 1.0]","[864.0, 912.0, 1.0]","[1056.0, 1086.0, 0.0]","[840.0, 1086.0, 0.0]","[1470.0, 1086.0, 0.0]","[1470.0, 1086.0, 0.0]","[-17.351907057915575, 0.06020127440923308, 1.7184570143124915]","[7.746385849165924, 1.5032533211384806, 3.316286948175445]"
1097,1097,1097,1097,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001297_RGB.png,"[954.0, 474.0, 1.0]","[978.0, 450.0, 1.0]","[936.0, 456.0, 1.0]","[1008.0, 474.0, 1.0]","[900.0, 474.0, 1.0]","[1062.0, 624.0, 1.0]","[834.0, 624.0, 1.0]","[1134.0, 798.0, 1.0]","[762.0, 750.0, 1.0]","[1098.0, 840.0, 0.0]","[792.0, 828.0, 1.0]","[1044.0, 942.0, 1.0]","[882.0, 930.0, 1.0]","[1050.0, 1092.0, 0.0]","[852.0, 1092.0, 0.0]","[1104.0, 1074.0, 0.0]","[1032.0, 1002.0, 0.0]","[-17.316775579940312, 0.1428021806862013, 1.2058206607136812]","[6.718526782284421, 1.7559345373092514, 2.988720463254444]"
1098,1098,1098,1098,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001298_RGB.png,"[954.0, 474.0, 1.0]","[978.0, 450.0, 1.0]","[936.0, 456.0, 1.0]","[1008.0, 474.0, 1.0]","[900.0, 474.0, 1.0]","[1074.0, 618.0, 1.0]","[840.0, 618.0, 1.0]","[1140.0, 750.0, 1.0]","[1476.0, 804.0, 0.0]","[1122.0, 816.0, 1.0]","[804.0, 828.0, 1.0]","[1044.0, 936.0, 1.0]","[888.0, 924.0, 1.0]","[1104.0, 1092.0, 0.0]","[852.0, 1086.0, 0.0]","[1170.0, 1056.0, 0.0]","[1140.0, 1056.0, 0.0]","[-17.272429924226717, 0.2572892088339346, -0.3367386293826162]","[6.339830243214479, 1.7066352963086189, 2.7834830441625136]"
1099,1099,1099,1099,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001299_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 450.0, 1.0]","[936.0, 456.0, 1.0]","[1002.0, 480.0, 1.0]","[900.0, 474.0, 1.0]","[1074.0, 612.0, 1.0]","[840.0, 612.0, 1.0]","[1164.0, 792.0, 0.0]","[768.0, 780.0, 1.0]","[1146.0, 744.0, 0.0]","[798.0, 864.0, 1.0]","[1050.0, 918.0, 1.0]","[888.0, 918.0, 1.0]","[1044.0, 1092.0, 0.0]","[846.0, 1074.0, 0.0]","[744.0, 1008.0, 0.0]","[780.0, 912.0, 0.0]","[-17.407826167323783, 0.2055932192923723, -1.7090151017831965]","[4.777925197325602, 2.1874905927160615, 2.180292725790239]"
1100,1100,1100,1100,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001300_RGB.png,"[954.0, 474.0, 1.0]","[972.0, 450.0, 1.0]","[930.0, 456.0, 1.0]","[1008.0, 474.0, 1.0]","[906.0, 480.0, 1.0]","[1068.0, 612.0, 1.0]","[840.0, 612.0, 1.0]","[1128.0, 726.0, 1.0]","[768.0, 810.0, 1.0]","[1134.0, 738.0, 1.0]","[810.0, 864.0, 1.0]","[1050.0, 930.0, 1.0]","[888.0, 924.0, 1.0]","[1086.0, 1092.0, 0.0]","[888.0, 1092.0, 0.0]","[744.0, 1002.0, 0.0]","[768.0, 906.0, 0.0]","[-17.59158896052843, -0.11235228514803129, -2.41065262614093]","[3.915258344921266, 2.371529086668569, 1.816137698528968]"
1101,1101,1101,1101,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001301_RGB.png,"[954.0, 474.0, 1.0]","[978.0, 450.0, 1.0]","[936.0, 456.0, 1.0]","[1008.0, 474.0, 1.0]","[906.0, 480.0, 1.0]","[1080.0, 612.0, 1.0]","[840.0, 618.0, 1.0]","[1140.0, 738.0, 1.0]","[774.0, 774.0, 1.0]","[1128.0, 798.0, 0.0]","[816.0, 864.0, 1.0]","[1056.0, 924.0, 1.0]","[888.0, 918.0, 1.0]","[1050.0, 1086.0, 0.0]","[840.0, 1086.0, 0.0]","[1470.0, 996.0000000000001, 0.0]","[774.0, 906.0, 0.0]","[-17.91134996001114, -0.19521576855728476, -2.5513518643659867]","[3.1918271853919236, 2.5431500911472242, 1.4563651677343321]"
1102,1102,1102,1102,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001302_RGB.png,"[960.0, 468.0, 1.0]","[978.0, 450.0, 1.0]","[942.0, 450.0, 1.0]","[1008.0, 474.0, 1.0]","[906.0, 474.0, 1.0]","[1080.0, 612.0, 1.0]","[852.0, 606.0, 1.0]","[1122.0, 732.0, 0.0]","[810.0, 726.0, 1.0]","[1134.0, 702.0, 1.0]","[822.0, 864.0, 1.0]","[1050.0, 918.0, 1.0]","[888.0, 912.0, 1.0]","[1050.0, 1086.0, 0.0]","[888.0, 1086.0, 0.0]","[1476.0, 1002.0, 0.0]","[774.0, 912.0, 0.0]","[-18.064640655410926, -0.18574345412618334, -2.5402710545644123]","[2.256133336985214, 2.8946603871433045, 1.1393821045393615]"
1103,1103,1103,1103,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001303_RGB.png,"[960.0, 468.0, 1.0]","[978.0, 450.0, 1.0]","[942.0, 450.0, 1.0]","[1008.0, 474.0, 1.0]","[906.0, 474.0, 1.0]","[1080.0, 624.0, 1.0]","[852.0, 612.0, 1.0]","[1134.0, 744.0, 0.0]","[786.0, 792.0, 1.0]","[1134.0, 708.0, 1.0]","[828.0, 864.0, 1.0]","[1050.0, 918.0, 1.0]","[888.0, 918.0, 1.0]","[1056.0, 1086.0, 0.0]","[852.0, 1086.0, 0.0]","[768.0, 906.0, 0.0]","[774.0, 912.0, 0.0]","[-18.446226111041202, -0.22899470964739668, -2.5144007997738935]","[1.5500726032107017, 3.0568937451790696, 0.8046836871273999]"
1104,1104,1104,1104,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001304_RGB.png,"[966.0, 474.0, 1.0]","[984.0, 450.0, 1.0]","[942.0, 450.0, 1.0]","[1008.0, 474.0, 1.0]","[906.0, 474.0, 1.0]","[1074.0, 624.0, 1.0]","[846.0, 618.0, 1.0]","[1110.0, 792.0, 0.0]","[786.0, 798.0, 1.0]","[1128.0, 714.0, 1.0]","[828.0, 870.0, 1.0]","[1050.0, 924.0, 1.0]","[882.0, 918.0, 1.0]","[1110.0, 1086.0, 0.0]","[893.9999999999999, 1086.0, 0.0]","[1116.0, 1062.0, 0.0]","[780.0, 906.0, 0.0]","[-18.629359499011148, -0.4094067725678328, -2.6380850393941726]","[1.3510208055500577, 3.077880980218009, 0.6829400363667993]"
1105,1105,1105,1105,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001305_RGB.png,"[960.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[942.0, 456.0, 1.0]","[1014.0, 480.0, 1.0]","[906.0, 480.0, 1.0]","[1074.0, 612.0, 1.0]","[846.0, 612.0, 1.0]","[1134.0, 792.0, 1.0]","[786.0, 780.0, 1.0]","[1128.0, 726.0, 1.0]","[828.0, 864.0, 1.0]","[1050.0, 912.0, 1.0]","[893.9999999999999, 906.0, 0.0]","[1062.0, 1062.0, 0.0]","[888.0, 1062.0, 0.0]","[1476.0, 972.0, 0.0]","[912.0, 1062.0, 0.0]","[-18.628668146801946, -0.47121590486828063, -2.656976571166677]","[1.1616589395645651, 3.131303885728294, 0.6233053206968393]"
1106,1106,1106,1106,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001306_RGB.png,"[966.0, 474.0, 1.0]","[978.0, 444.0, 1.0]","[942.0, 450.0, 1.0]","[1014.0, 474.0, 1.0]","[912.0, 480.0, 1.0]","[1086.0, 618.0, 1.0]","[846.0, 618.0, 1.0]","[1146.0, 738.0, 1.0]","[780.0, 786.0, 1.0]","[1128.0, 780.0, 1.0]","[822.0, 870.0, 1.0]","[1050.0, 930.0, 1.0]","[882.0, 912.0, 1.0]","[1104.0, 1013.9999999999999, 0.0]","[846.0, 1086.0, 0.0]","[1170.0, 1013.9999999999999, 0.0]","[1488.0, 1068.0, 0.0]","[-18.101578026572078, -1.1096778179476636, -2.0477497055077722]","[0.8457457403448929, 3.2163795845672, 0.6443352945510276]"
1107,1107,1107,1107,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001307_RGB.png,"[966.0, 474.0, 1.0]","[978.0, 444.0, 1.0]","[942.0, 450.0, 1.0]","[1014.0, 474.0, 1.0]","[906.0, 474.0, 1.0]","[1086.0, 624.0, 1.0]","[840.0, 618.0, 1.0]","[1140.0, 798.0, 1.0]","[768.0, 798.0, 1.0]","[1110.0, 798.0, 1.0]","[810.0, 858.0, 1.0]","[1044.0, 936.0, 1.0]","[882.0, 930.0, 0.0]","[1110.0, 1092.0, 0.0]","[888.0, 1092.0, 0.0]","[1128.0, 1068.0, 0.0]","[768.0, 906.0, 0.0]","[-17.639738788998176, -1.385910097908441, -1.213990570744563]","[0.7808035254064164, 3.254546911985357, 0.7549596113966693]"
1108,1108,1108,1108,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001308_RGB.png,"[966.0, 474.0, 1.0]","[984.0, 444.0, 1.0]","[942.0, 450.0, 1.0]","[1014.0, 480.0, 1.0]","[906.0, 474.0, 1.0]","[1086.0, 630.0, 1.0]","[840.0, 618.0, 1.0]","[1140.0, 798.0, 0.0]","[786.0, 798.0, 1.0]","[1128.0, 816.0, 1.0]","[822.0, 864.0, 1.0]","[1050.0, 930.0, 1.0]","[888.0, 924.0, 1.0]","[1098.0, 1020.0, 0.0]","[893.9999999999999, 1092.0, 0.0]","[1482.0, 1013.9999999999999, 0.0]","[774.0, 918.0, 0.0]","[-17.554721707860136, -1.4102667246127956, -1.0829789177895317]","[0.585129948221648, 3.4580560735082924, 1.0301867977615344]"
1109,1109,1109,1109,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001309_RGB.png,"[966.0, 474.0, 1.0]","[984.0, 444.0, 1.0]","[948.0, 450.0, 1.0]","[1014.0, 474.0, 1.0]","[912.0, 474.0, 1.0]","[1080.0, 624.0, 1.0]","[846.0, 606.0, 1.0]","[1134.0, 774.0, 0.0]","[780.0, 786.0, 1.0]","[1122.0, 840.0, 1.0]","[822.0, 852.0, 1.0]","[1050.0, 930.0, 1.0]","[888.0, 918.0, 1.0]","[1110.0, 1020.0, 0.0]","[858.0, 1086.0, 0.0]","[1488.0, 1068.0, 0.0]","[1488.0, 1068.0, 0.0]","[-17.242298189925904, -1.5594950524474414, -0.31318892359086625]","[0.6368268249888347, 3.4389458820137326, 1.1473986172122594]"
1110,1110,1110,1110,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001310_RGB.png,"[972.0, 468.0, 1.0]","[990.0, 444.0, 1.0]","[954.0, 450.0, 1.0]","[1014.0, 474.0, 1.0]","[912.0, 468.0, 1.0]","[1086.0, 630.0, 1.0]","[840.0, 612.0, 1.0]","[1146.0, 774.0, 0.0]","[774.0, 798.0, 1.0]","[1122.0, 852.0, 1.0]","[816.0, 870.0, 1.0]","[1056.0, 930.0, 1.0]","[888.0, 930.0, 1.0]","[1056.0, 1092.0, 0.0]","[852.0, 1092.0, 0.0]","[1482.0, 1074.0, 0.0]","[1482.0, 1074.0, 0.0]","[-16.930934559082225, -1.6753049059327942, 0.5378245087300768]","[1.011084715825004, 3.446130300391429, 1.3611254772242705]"
1111,1111,1111,1111,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001311_RGB.png,"[972.0, 468.0, 1.0]","[996.0000000000001, 450.0, 1.0]","[954.0, 450.0, 1.0]","[1020.0, 474.0, 1.0]","[912.0, 468.0, 1.0]","[1086.0, 630.0, 1.0]","[846.0, 606.0, 1.0]","[1152.0, 792.0, 1.0]","[780.0, 798.0, 1.0]","[1128.0, 870.0, 1.0]","[828.0, 870.0, 1.0]","[1056.0, 924.0, 1.0]","[882.0, 930.0, 1.0]","[1056.0, 1092.0, 0.0]","[840.0, 1092.0, 0.0]","[762.0, 912.0, 0.0]","[768.0, 912.0, 0.0]","[-16.69133663830563, -1.5484863627143721, 1.03732044318402]","[1.3822728792152272, 3.48657068530662, 1.4188984305143046]"
1112,1112,1112,1112,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001312_RGB.png,"[972.0, 468.0, 1.0]","[996.0000000000001, 450.0, 1.0]","[954.0, 450.0, 1.0]","[1020.0, 474.0, 1.0]","[912.0, 468.0, 1.0]","[1086.0, 624.0, 1.0]","[846.0, 606.0, 1.0]","[1146.0, 798.0, 1.0]","[780.0, 786.0, 1.0]","[1122.0, 888.0, 1.0]","[822.0, 876.0, 1.0]","[1056.0, 924.0, 1.0]","[888.0, 930.0, 1.0]","[1062.0, 1092.0, 0.0]","[893.9999999999999, 1092.0, 0.0]","[1476.0, 1013.9999999999999, 0.0]","[768.0, 912.0, 0.0]","[-16.862764755533107, -1.3941822128459058, 1.200737336748637]","[1.5625175814814483, 3.4703018749405734, 1.4480231587697185]"
1113,1113,1113,1113,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001313_RGB.png,"[972.0, 468.0, 1.0]","[996.0000000000001, 450.0, 1.0]","[954.0, 450.0, 1.0]","[1020.0, 474.0, 1.0]","[912.0, 468.0, 1.0]","[1086.0, 630.0, 1.0]","[846.0, 612.0, 1.0]","[1146.0, 804.0, 1.0]","[786.0, 798.0, 1.0]","[1116.0, 900.0, 1.0]","[846.0, 894.0, 1.0]","[1050.0, 930.0, 1.0]","[893.9999999999999, 930.0, 1.0]","[1092.0, 1032.0, 0.0]","[828.0, 1086.0, 0.0]","[1470.0, 1080.0, 0.0]","[1470.0, 1080.0, 0.0]","[-17.618059622617434, -0.8723081997009032, 1.112128179553977]","[1.7784647416193236, 3.4323230398709037, 1.4854988883722633]"
1114,1114,1114,1114,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001314_RGB.png,"[972.0, 468.0, 1.0]","[990.0, 450.0, 1.0]","[954.0, 450.0, 1.0]","[1020.0, 474.0, 1.0]","[912.0, 474.0, 1.0]","[1092.0, 636.0, 1.0]","[852.0, 612.0, 1.0]","[1146.0, 798.0, 1.0]","[786.0, 792.0, 1.0]","[1110.0, 918.0, 1.0]","[846.0, 924.0, 1.0]","[1050.0, 948.0, 1.0]","[888.0, 948.0, 1.0]","[1098.0, 1062.0, 0.0]","[893.9999999999999, 1062.0, 0.0]","[1464.0, 1062.0, 0.0]","[780.0, 888.0, 0.0]","[-17.79569937005618, -0.7750734393850375, 1.074339832840009]","[1.859290876155805, 3.4254056778532536, 1.4781551151648396]"
1115,1115,1115,1115,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001315_RGB.png,"[972.0, 468.0, 1.0]","[990.0, 450.0, 1.0]","[954.0, 450.0, 1.0]","[1020.0, 474.0, 1.0]","[918.0, 468.0, 1.0]","[1092.0, 630.0, 1.0]","[852.0, 606.0, 1.0]","[1152.0, 798.0, 1.0]","[798.0, 786.0, 1.0]","[1110.0, 918.0, 1.0]","[840.0, 918.0, 1.0]","[1056.0, 954.0, 1.0]","[888.0, 954.0, 1.0]","[1464.0, 1062.0, 0.0]","[1464.0, 1062.0, 0.0]","[1464.0, 1062.0, 0.0]","[780.0, 894.0, 0.0]","[-17.450776152769045, -0.9749651774881701, 1.1531422594803376]","[1.8476300099650076, 3.382929400028087, 1.5211026770629243]"
1116,1116,1116,1116,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001316_RGB.png,"[972.0, 468.0, 1.0]","[990.0, 450.0, 1.0]","[948.0, 450.0, 1.0]","[1020.0, 474.0, 1.0]","[912.0, 474.0, 1.0]","[1092.0, 624.0, 1.0]","[852.0, 612.0, 1.0]","[1146.0, 810.0, 1.0]","[792.0, 792.0, 1.0]","[1092.0, 936.0, 1.0]","[846.0, 930.0, 1.0]","[1044.0, 954.0, 1.0]","[888.0, 948.0, 1.0]","[1098.0, 1062.0, 0.0]","[893.9999999999999, 1062.0, 0.0]","[1020.0, 1062.0, 0.0]","[762.0, 972.0, 0.0]","[-17.99511056897397, -0.6566792496478678, 1.0431494135399075]","[2.04834810214362, 3.378709537077951, 1.3889049726440896]"
1117,1117,1117,1117,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001317_RGB.png,"[972.0, 468.0, 1.0]","[990.0, 444.0, 1.0]","[954.0, 450.0, 1.0]","[1020.0, 474.0, 1.0]","[912.0, 480.0, 1.0]","[1086.0, 618.0, 1.0]","[846.0, 618.0, 1.0]","[1140.0, 822.0, 1.0]","[780.0, 798.0, 1.0]","[1092.0, 942.0, 1.0]","[846.0, 936.0, 1.0]","[1050.0, 960.0, 1.0]","[888.0, 954.0, 0.0]","[1044.0, 1068.0, 0.0]","[864.0, 1068.0, 0.0]","[954.0, 1062.0, 0.0]","[852.0, 1068.0, 0.0]","[-17.299095857251768, -1.0716600931469389, 1.1824309567492453]","[2.029123165905917, 3.4145631230347813, 1.3731821618121738]"
1118,1118,1118,1118,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001318_RGB.png,"[972.0, 462.0, 1.0]","[990.0, 444.0, 1.0]","[948.0, 450.0, 1.0]","[1014.0, 468.0, 1.0]","[912.0, 480.0, 1.0]","[1092.0, 606.0, 1.0]","[852.0, 606.0, 1.0]","[1152.0, 804.0, 1.0]","[786.0, 792.0, 1.0]","[1098.0, 936.0, 1.0]","[846.0, 936.0, 1.0]","[1044.0, 954.0, 1.0]","[882.0, 948.0, 0.0]","[1104.0, 1062.0, 0.0]","[1470.0, 1062.0, 0.0]","[1104.0, 954.0, 0.0]","[852.0, 954.0, 0.0]","[-17.161625546883844, -1.1698301176648271, 1.2063262216837918]","[1.055835347201608, 3.858261266851788, 0.5180743662689635]"
1119,1119,1119,1119,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001319_RGB.png,"[966.0, 462.0, 1.0]","[984.0, 438.0, 1.0]","[948.0, 450.0, 1.0]","[1014.0, 474.0, 1.0]","[912.0, 474.0, 1.0]","[1086.0, 600.0, 1.0]","[858.0, 606.0, 1.0]","[1152.0, 792.0, 1.0]","[798.0, 780.0, 1.0]","[1092.0, 930.0, 1.0]","[846.0, 930.0, 1.0]","[1050.0, 948.0, 1.0]","[882.0, 942.0, 0.0]","[1038.0, 1068.0, 0.0]","[852.0, 1068.0, 0.0]","[1110.0, 960.0, 0.0]","[1122.0, 1056.0, 0.0]","[-17.04884272985745, -1.256122327872109, 1.2111195604960245]","[0.5656011660781619, 4.044579087456806, -0.0339957445480441]"
1120,1120,1120,1120,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001320_RGB.png,"[972.0, 462.0, 1.0]","[978.0, 444.0, 1.0]","[948.0, 450.0, 1.0]","[1014.0, 468.0, 1.0]","[912.0, 480.0, 1.0]","[1086.0, 600.0, 1.0]","[858.0, 618.0, 1.0]","[1146.0, 804.0, 1.0]","[792.0, 792.0, 1.0]","[1092.0, 936.0, 1.0]","[846.0, 942.0, 1.0]","[1050.0, 960.0, 1.0]","[888.0, 954.0, 0.0]","[1050.0, 1068.0, 0.0]","[852.0, 1068.0, 0.0]","[1104.0, 960.0, 0.0]","[852.0, 960.0, 0.0]","[-18.62381208840234, -0.24748554372477455, 0.9466158999004981]","[0.7496796199579858, 3.855996964596412, 0.040673099851851593]"
1121,1121,1121,1121,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001321_RGB.png,"[960.0, 462.0, 1.0]","[978.0, 444.0, 1.0]","[936.0, 450.0, 1.0]","[1002.0, 462.0, 1.0]","[906.0, 480.0, 1.0]","[1086.0, 594.0, 1.0]","[852.0, 612.0, 1.0]","[1146.0, 792.0, 1.0]","[792.0, 786.0, 1.0]","[1092.0, 936.0, 1.0]","[846.0, 948.0, 1.0]","[1032.0, 924.0, 1.0]","[900.0, 912.0, 1.0]","[1092.0, 1062.0, 0.0]","[858.0, 1062.0, 0.0]","[1098.0, 948.0, 0.0]","[750.0, 990.0, 0.0]","[-20.3556784430943, 1.0257043310218616, 0.6340784927552631]","[0.9063261236522068, 3.7597356933074915, 0.02259183322448603]"
1122,1122,1122,1122,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001322_RGB.png,"[954.0, 462.0, 1.0]","[972.0, 444.0, 1.0]","[936.0, 456.0, 1.0]","[1002.0, 462.0, 1.0]","[906.0, 486.0, 1.0]","[1086.0, 600.0, 1.0]","[852.0, 612.0, 1.0]","[1152.0, 792.0, 1.0]","[798.0, 798.0, 1.0]","[1086.0, 930.0, 1.0]","[852.0, 942.0, 1.0]","[1050.0, 948.0, 1.0]","[893.9999999999999, 948.0, 0.0]","[1098.0, 1062.0, 0.0]","[900.0, 1062.0, 0.0]","[936.0, 1050.0, 0.0]","[1026.0, 960.0, 0.0]","[-22.394849034720924, 10.9184479870155, 2.4391812323707196]","[0.21310644149192898, 4.227807927744641, -0.8854209174305621]"
1123,1123,1123,1123,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/free_1_ID22/RGB/001323_RGB.png,"[954.0, 462.0, 1.0]","[966.0, 438.0, 1.0]","[924.0, 450.0, 1.0]","[990.0, 456.0, 0.0]","[900.0, 486.0, 1.0]","[1086.0, 600.0, 1.0]","[846.0, 618.0, 1.0]","[1146.0, 792.0, 1.0]","[804.0, 798.0, 1.0]","[1092.0, 942.0, 1.0]","[846.0, 948.0, 1.0]","[1044.0, 924.0, 1.0]","[900.0, 924.0, 0.0]","[1098.0, 1074.0, 0.0]","[852.0, 1074.0, 0.0]","[846.0, 1062.0, 0.0]","[846.0, 1062.0, 0.0]","[-22.437692841689728, 15.332379249534917, 2.0885119804493875]","[1.334079338938268, 4.895498526675817, -1.9291276151166998]"
