,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
348,348,348,348,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000523_RGB.png,"[893.9999999999999, 594.0, 1.0]","[912.0, 558.0, 1.0]","[870.0, 576.0, 1.0]","[948.0, 552.0, 0.0]","[828.0, 582.0, 0.0]","[1032.0, 648.0, 1.0]","[816.0, 672.0, 1.0]","[1104.0, 846.0, 1.0]","[786.0, 852.0, 1.0]","[1014.0, 954.0, 1.0]","[864.0, 954.0, 1.0]","[1026.0, 996.0000000000001, 0.0]","[893.9999999999999, 1002.0, 0.0]","[1020.0, 1092.0, 0.0]","[924.0, 1086.0, 0.0]","[1014.0, 930.0, 0.0]","[1002.0, 983.9999999999999, 0.0]","[28.201633520948032, 13.45015362195809, -6.8611451311777705]","[-0.6695550559312768, 7.7810523503402536, -5.587696434253206]"
349,349,349,349,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000526_RGB.png,"[876.0, 570.0, 1.0]","[893.9999999999999, 540.0, 1.0]","[858.0, 552.0, 1.0]","[936.0, 528.0, 0.0]","[828.0, 570.0, 0.0]","[1032.0, 636.0, 1.0]","[810.0, 660.0, 1.0]","[1092.0, 846.0, 1.0]","[780.0, 858.0, 1.0]","[1008.0, 954.0, 1.0]","[864.0, 954.0, 1.0]","[1014.0, 948.0, 0.0]","[893.9999999999999, 1002.0, 1.0]","[1446.0, 894.0, 0.0]","[774.0, 894.0, 0.0]","[1014.0, 930.0, 0.0]","[1008.0, 983.9999999999999, 0.0]","[22.398860340971286, 15.999012286325884, -5.797066271055265]","[3.770942431102599, 7.966896358041414, -5.506730931570608]"
350,350,350,350,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000528_RGB.png,"[882.0, 552.0, 1.0]","[900.0, 516.0, 1.0]","[858.0, 528.0, 1.0]","[942.0, 522.0, 1.0]","[822.0, 552.0, 1.0]","[1014.0, 630.0, 1.0]","[816.0, 654.0, 1.0]","[1092.0, 840.0, 1.0]","[780.0, 846.0, 1.0]","[1002.0, 960.0, 1.0]","[870.0, 954.0, 0.0]","[1008.0, 1002.0, 0.0]","[840.0, 936.0, 0.0]","[1014.0, 1092.0, 0.0]","[774.0, 900.0, 0.0]","[1008.0, 924.0, 0.0]","[852.0, 930.0, 0.0]","[6.753224504845603, 16.01272113977208, -1.7376654455902596]","[6.1070375213252355, 7.5945346905778095, -3.6368341074288844]"
351,351,351,351,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000529_RGB.png,"[876.0, 534.0, 1.0]","[900.0, 504.0, 1.0]","[864.0, 516.0, 1.0]","[942.0, 510.0, 1.0]","[822.0, 540.0, 1.0]","[1020.0, 636.0, 1.0]","[822.0, 642.0, 1.0]","[1092.0, 840.0, 1.0]","[786.0, 798.0, 0.0]","[990.0, 954.0, 0.0]","[870.0, 948.0, 1.0]","[1026.0, 966.0000000000001, 1.0]","[846.0, 930.0, 0.0]","[942.0, 1074.0, 0.0]","[906.0, 1074.0, 0.0]","[924.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[4.850489358391411, 14.697907089641586, -0.9031450314982014]","[6.114984817109278, 6.756014167840604, -2.3733642782126334]"
352,352,352,352,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000530_RGB.png,"[870.0, 534.0, 1.0]","[900.0, 504.0, 1.0]","[858.0, 510.0, 1.0]","[942.0, 510.0, 1.0]","[822.0, 540.0, 1.0]","[1020.0, 636.0, 1.0]","[822.0, 654.0, 1.0]","[1092.0, 840.0, 1.0]","[780.0, 822.0, 1.0]","[996.0000000000001, 948.0, 1.0]","[840.0, 930.0, 1.0]","[1032.0, 972.0, 1.0]","[846.0, 978.0, 0.0]","[1038.0, 1074.0, 0.0]","[900.0, 1074.0, 0.0]","[936.0, 1074.0, 0.0]","[918.0, 1074.0, 0.0]","[4.380670441644867, 14.313272144504795, -0.6612765844492342]","[5.7212951283675455, 6.06959097717991, -1.7423774265525342]"
353,353,353,353,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000531_RGB.png,"[876.0, 528.0, 1.0]","[906.0, 504.0, 1.0]","[870.0, 510.0, 1.0]","[948.0, 510.0, 1.0]","[828.0, 534.0, 1.0]","[1014.0, 636.0, 1.0]","[816.0, 654.0, 1.0]","[1092.0, 834.0, 1.0]","[774.0, 834.0, 1.0]","[1014.0, 930.0, 1.0]","[846.0, 924.0, 1.0]","[1032.0, 978.0, 1.0]","[852.0, 983.9999999999999, 0.0]","[1080.0, 978.0, 0.0]","[906.0, 1074.0, 0.0]","[1026.0, 960.0, 0.0]","[774.0, 900.0, 0.0]","[3.1569773460988793, 13.03869288414028, -0.04825137457686868]","[5.759865846747769, 5.289731227565524, -0.12486381318506684]"
354,354,354,354,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000532_RGB.png,"[882.0, 528.0, 1.0]","[906.0, 498.00000000000006, 1.0]","[876.0, 504.0, 1.0]","[936.0, 516.0, 1.0]","[834.0, 522.0, 1.0]","[1008.0, 642.0, 1.0]","[816.0, 654.0, 1.0]","[1098.0, 828.0, 1.0]","[762.0, 834.0, 1.0]","[1026.0, 906.0, 1.0]","[816.0, 894.0, 1.0]","[1008.0, 936.0, 1.0]","[858.0, 924.0, 1.0]","[1080.0, 990.0, 0.0]","[852.0, 1074.0, 0.0]","[1014.0, 900.0, 0.0]","[822.0, 900.0, 0.0]","[3.534862188386098, 13.519689443235292, -0.24825356328556303]","[5.799669492441268, 4.5183838574906545, 0.2705163759217683]"
355,355,355,355,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000533_RGB.png,"[888.0, 528.0, 1.0]","[912.0, 498.00000000000006, 1.0]","[876.0, 504.0, 1.0]","[954.0, 510.0, 1.0]","[834.0, 522.0, 1.0]","[1014.0, 642.0, 1.0]","[810.0, 654.0, 1.0]","[1092.0, 822.0, 1.0]","[762.0, 810.0, 0.0]","[1038.0, 888.0, 1.0]","[798.0, 870.0, 1.0]","[1002.0, 936.0, 1.0]","[870.0, 930.0, 1.0]","[1074.0, 1002.0, 0.0]","[774.0, 1074.0, 0.0]","[762.0, 882.0, 0.0]","[822.0, 900.0, 0.0]","[2.554752050784689, 12.06543633418561, 0.29649352531373685]","[5.7376490341197535, 3.9818794085959723, 0.2874489600042979]"
356,356,356,356,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000534_RGB.png,"[906.0, 528.0, 1.0]","[924.0, 504.0, 1.0]","[882.0, 504.0, 1.0]","[966.0, 498.00000000000006, 1.0]","[840.0, 516.0, 1.0]","[1014.0, 636.0, 1.0]","[816.0, 648.0, 1.0]","[744.0, 864.0, 0.0]","[762.0, 846.0, 1.0]","[1050.0, 834.0, 1.0]","[816.0, 774.0, 1.0]","[1020.0, 930.0, 1.0]","[858.0, 924.0, 0.0]","[1080.0, 1080.0, 0.0]","[744.0, 894.0, 0.0]","[810.0, 900.0, 0.0]","[816.0, 900.0, 0.0]","[3.0805572914817674, 6.140540089054756, 2.39449429220102]","[3.4691600923467334, 1.7696450457695647, 1.2819756368135893]"
357,357,357,357,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000535_RGB.png,"[906.0, 528.0, 1.0]","[930.0, 504.0, 1.0]","[882.0, 510.0, 1.0]","[966.0, 498.00000000000006, 1.0]","[840.0, 516.0, 1.0]","[1014.0, 648.0, 1.0]","[810.0, 654.0, 1.0]","[1110.0, 840.0, 1.0]","[750.0, 852.0, 1.0]","[1032.0, 786.0, 1.0]","[810.0, 738.0, 1.0]","[1008.0, 942.0, 1.0]","[864.0, 942.0, 1.0]","[1044.0, 1086.0, 0.0]","[834.0, 1086.0, 0.0]","[744.0, 1002.0, 0.0]","[744.0, 1008.0, 0.0]","[4.775401961392128, 5.556066736738075, 2.859981321910265]","[1.964074371469583, 1.1798426674571543, 1.8881269719179767]"
358,358,358,358,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000536_RGB.png,"[912.0, 528.0, 1.0]","[930.0, 504.0, 1.0]","[893.9999999999999, 504.0, 1.0]","[966.0, 498.00000000000006, 1.0]","[858.0, 522.0, 1.0]","[1002.0, 642.0, 1.0]","[822.0, 648.0, 1.0]","[1110.0, 852.0, 1.0]","[744.0, 840.0, 1.0]","[1020.0, 726.0, 1.0]","[810.0, 702.0, 1.0]","[1008.0, 954.0, 1.0]","[864.0, 948.0, 1.0]","[996.0000000000001, 666.0, 0.0]","[744.0, 906.0, 0.0]","[1086.0, 840.0, 0.0]","[1440.0, 924.0, 0.0]","[5.349796459713524, 5.490551250757011, 2.994650610055493]","[2.214001224016196, -0.37655421875799827, -0.2641418583775314]"
359,359,359,359,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000537_RGB.png,"[924.0, 522.0, 1.0]","[942.0, 504.0, 1.0]","[900.0, 504.0, 1.0]","[966.0, 510.0, 1.0]","[870.0, 516.0, 1.0]","[1002.0, 606.0, 1.0]","[846.0, 600.0, 1.0]","[1104.0, 834.0, 1.0]","[738.0, 786.0, 1.0]","[1026.0, 672.0, 1.0]","[834.0, 618.0, 1.0]","[1020.0, 948.0, 1.0]","[858.0, 948.0, 1.0]","[1068.0, 1098.0, 0.0]","[828.0, 1098.0, 0.0]","[840.0, 594.0, 0.0]","[834.0, 594.0, 0.0]","[5.287356006002137, 5.501085290663344, 2.96630155604346]","[3.182250350143903, -0.8066883316084221, -1.3281020790360634]"
360,360,360,360,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000538_RGB.png,"[930.0, 516.0, 0.0]","[954.0, 498.00000000000006, 1.0]","[912.0, 491.99999999999994, 1.0]","[972.0, 510.0, 1.0]","[870.0, 528.0, 0.0]","[996.0000000000001, 588.0, 1.0]","[858.0, 594.0, 0.0]","[1098.0, 816.0, 1.0]","[744.0, 786.0, 1.0]","[1026.0, 630.0, 1.0]","[840.0, 612.0, 1.0]","[1020.0, 954.0, 1.0]","[864.0, 948.0, 1.0]","[984.0, 750.0, 0.0]","[834.0, 1098.0, 0.0]","[1002.0, 756.0, 0.0]","[834.0, 588.0, 0.0]","[5.412448193959901, 5.457683549882179, 3.0498737681690864]","[3.5445774622124984, -1.0832102640888466, -1.5239627066107655]"
361,361,361,361,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000539_RGB.png,"[930.0, 516.0, 0.0]","[954.0, 491.99999999999994, 0.0]","[900.0, 504.0, 0.0]","[984.0, 522.0, 0.0]","[870.0, 516.0, 0.0]","[1026.0, 648.0, 0.0]","[852.0, 642.0, 0.0]","[1098.0, 786.0, 1.0]","[768.0, 744.0, 0.0]","[1014.0, 600.0, 1.0]","[822.0, 594.0, 0.0]","[1020.0, 936.0, 1.0]","[864.0, 936.0, 1.0]","[1074.0, 1080.0, 0.0]","[828.0, 1080.0, 0.0]","[996.0000000000001, 630.0, 0.0]","[762.0, 1080.0, 0.0]","[5.437934378455256, 5.434581098946513, 3.057124214931924]","[12.264675257405264, -0.10610412116806996, -7.028203922205238]"
362,362,362,362,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000540_RGB.png,"[930.0, 528.0, 1.0]","[948.0, 498.00000000000006, 1.0]","[906.0, 510.0, 1.0]","[990.0, 516.0, 1.0]","[882.0, 528.0, 0.0]","[1056.0, 630.0, 1.0]","[858.0, 636.0, 1.0]","[1104.0, 780.0, 1.0]","[744.0, 744.0, 1.0]","[1014.0, 624.0, 1.0]","[840.0, 576.0, 1.0]","[1020.0, 942.0, 1.0]","[870.0, 948.0, 1.0]","[1074.0, 1098.0, 0.0]","[840.0, 1098.0, 0.0]","[804.0, 1080.0, 0.0]","[840.0, 576.0, 0.0]","[6.051554507246607, 3.6472336145091457, 4.856313347663203]","[12.690029011200151, -0.03402734377368497, -7.318436122111336]"
363,363,363,363,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000541_RGB.png,"[930.0, 528.0, 1.0]","[948.0, 498.00000000000006, 1.0]","[906.0, 510.0, 1.0]","[990.0, 516.0, 1.0]","[882.0, 528.0, 1.0]","[1020.0, 630.0, 1.0]","[852.0, 630.0, 1.0]","[1104.0, 774.0, 1.0]","[744.0, 738.0, 1.0]","[1020.0, 600.0, 1.0]","[840.0, 558.0, 1.0]","[1026.0, 930.0, 1.0]","[864.0, 942.0, 1.0]","[1074.0, 1098.0, 0.0]","[834.0, 1098.0, 0.0]","[810.0, 1013.9999999999999, 0.0]","[1008.0, 1008.0, 0.0]","[5.257211680760682, 2.937780253354906, 5.967791867597417]","[22.982804980930222, -5.062799500159219, -15.5638073365504]"
364,364,364,364,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000542_RGB.png,"[930.0, 528.0, 1.0]","[954.0, 504.0, 1.0]","[906.0, 516.0, 1.0]","[984.0, 522.0, 1.0]","[882.0, 522.0, 0.0]","[1020.0, 630.0, 1.0]","[852.0, 624.0, 1.0]","[1116.0, 762.0, 1.0]","[768.0, 732.0, 1.0]","[1020.0, 594.0, 1.0]","[846.0, 552.0, 1.0]","[1026.0, 936.0, 1.0]","[858.0, 930.0, 1.0]","[1068.0, 1098.0, 0.0]","[834.0, 1098.0, 0.0]","[1020.0, 1008.0, 0.0]","[1008.0, 1008.0, 0.0]","[2.703058514410484, 1.66871458188419, 7.201172729043831]","[13.83543167367964, -0.1496441200032358, -3.89141677876047]"
365,365,365,365,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000543_RGB.png,"[936.0, 522.0, 1.0]","[954.0, 498.00000000000006, 1.0]","[912.0, 498.00000000000006, 1.0]","[990.0, 522.0, 1.0]","[888.0, 516.0, 1.0]","[1020.0, 618.0, 1.0]","[852.0, 624.0, 1.0]","[1116.0, 762.0, 1.0]","[750.0, 726.0, 1.0]","[1032.0, 588.0, 1.0]","[840.0, 558.0, 1.0]","[1026.0, 930.0, 1.0]","[864.0, 930.0, 1.0]","[1074.0, 1098.0, 0.0]","[834.0, 1098.0, 0.0]","[1020.0, 1013.9999999999999, 0.0]","[1002.0, 1008.0, 0.0]","[2.0917879118058216, 1.315374827037616, 7.49818550873418]","[11.083170220159836, 0.9968964989755436, -3.540185012855757]"
366,366,366,366,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000544_RGB.png,"[942.0, 516.0, 1.0]","[960.0, 498.00000000000006, 1.0]","[918.0, 498.00000000000006, 1.0]","[996.0000000000001, 522.0, 1.0]","[888.0, 522.0, 1.0]","[1020.0, 612.0, 1.0]","[864.0, 618.0, 1.0]","[1128.0, 756.0, 1.0]","[744.0, 720.0, 1.0]","[1044.0, 576.0, 1.0]","[840.0, 558.0, 1.0]","[1026.0, 930.0, 1.0]","[864.0, 930.0, 1.0]","[1074.0, 1098.0, 0.0]","[834.0, 1098.0, 0.0]","[1164.0, 912.0, 0.0]","[1014.0, 1008.0, 0.0]","[3.2842614610030547, 2.0179493344725716, 6.92856273486452]","[8.875768054515428, 1.7915140023853156, -3.3476246725575267]"
367,367,367,367,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000545_RGB.png,"[942.0, 510.0, 1.0]","[966.0, 486.0, 1.0]","[918.0, 486.0, 1.0]","[1002.0, 516.0, 1.0]","[888.0, 516.0, 1.0]","[1032.0, 624.0, 1.0]","[846.0, 612.0, 1.0]","[1122.0, 756.0, 1.0]","[738.0, 732.0, 1.0]","[1056.0, 606.0, 1.0]","[840.0, 576.0, 1.0]","[1026.0, 930.0, 1.0]","[858.0, 930.0, 1.0]","[1074.0, 1032.0, 0.0]","[834.0, 1098.0, 0.0]","[1086.0, 930.0, 0.0]","[840.0, 588.0, 0.0]","[1.4953296919828492, 0.9962948379801657, 7.767735971765211]","[7.969630704694396, 2.0264424397724103, -3.2282828050410997]"
368,368,368,368,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000546_RGB.png,"[942.0, 510.0, 1.0]","[972.0, 486.0, 1.0]","[924.0, 486.0, 1.0]","[1002.0, 516.0, 1.0]","[888.0, 516.0, 1.0]","[1038.0, 636.0, 1.0]","[858.0, 624.0, 1.0]","[1122.0, 756.0, 1.0]","[738.0, 738.0, 1.0]","[1050.0, 606.0, 1.0]","[840.0, 588.0, 0.0]","[1026.0, 930.0, 1.0]","[864.0, 936.0, 1.0]","[1068.0, 1098.0, 0.0]","[834.0, 1098.0, 0.0]","[1086.0, 930.0, 0.0]","[840.0, 594.0, 0.0]","[-0.2656150874589994, 0.046534694114923704, 8.475730617110953]","[7.4686311967561085, 2.024922401500105, -3.1132237480936666]"
369,369,369,369,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000547_RGB.png,"[948.0, 510.0, 1.0]","[972.0, 486.0, 1.0]","[924.0, 486.0, 1.0]","[996.0000000000001, 510.0, 1.0]","[893.9999999999999, 504.0, 1.0]","[1026.0, 624.0, 1.0]","[858.0, 624.0, 1.0]","[1134.0, 756.0, 1.0]","[744.0, 762.0, 1.0]","[1050.0, 588.0, 1.0]","[852.0, 582.0, 1.0]","[1020.0, 930.0, 1.0]","[870.0, 930.0, 1.0]","[1038.0, 1080.0, 0.0]","[816.0, 1080.0, 0.0]","[852.0, 576.0, 0.0]","[846.0, 576.0, 0.0]","[-13.755648746203331, -7.631232506806288, 9.804049852014426]","[7.36943797357688, 1.9619042904810613, -3.315205636066245]"
370,370,370,370,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000548_RGB.png,"[948.0, 498.00000000000006, 1.0]","[972.0, 474.0, 1.0]","[930.0, 480.0, 1.0]","[1002.0, 510.0, 1.0]","[893.9999999999999, 498.00000000000006, 1.0]","[1032.0, 624.0, 1.0]","[846.0, 600.0, 1.0]","[1128.0, 756.0, 1.0]","[738.0, 756.0, 1.0]","[1056.0, 576.0, 0.0]","[852.0, 600.0, 0.0]","[1026.0, 936.0, 1.0]","[870.0, 936.0, 1.0]","[1074.0, 1104.0, 0.0]","[834.0, 1104.0, 0.0]","[1008.0, 1020.0, 0.0]","[840.0, 594.0, 0.0]","[-16.50013030854911, -8.360095532002001, 9.666733519570965]","[7.324418352031434, 1.957466322032145, -3.4051668700815427]"
371,371,371,371,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000549_RGB.png,"[954.0, 498.00000000000006, 1.0]","[978.0, 480.0, 1.0]","[924.0, 480.0, 1.0]","[996.0000000000001, 510.0, 1.0]","[900.0, 504.0, 1.0]","[1026.0, 618.0, 1.0]","[852.0, 630.0, 1.0]","[1128.0, 780.0, 1.0]","[744.0, 780.0, 1.0]","[1062.0, 570.0, 0.0]","[822.0, 624.0, 1.0]","[1026.0, 936.0, 1.0]","[876.0, 942.0, 1.0]","[1062.0, 1086.0, 0.0]","[822.0, 1086.0, 0.0]","[1146.0, 900.0, 0.0]","[846.0, 576.0, 0.0]","[-19.005035820684235, -8.528509431966446, 9.221003223882533]","[7.288480806566495, 1.903364769351371, -3.922603356835677]"
372,372,372,372,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000550_RGB.png,"[948.0, 491.99999999999994, 1.0]","[972.0, 474.0, 1.0]","[930.0, 474.0, 1.0]","[996.0000000000001, 504.0, 1.0]","[900.0, 504.0, 0.0]","[1050.0, 588.0, 0.0]","[852.0, 636.0, 1.0]","[1134.0, 774.0, 1.0]","[738.0, 798.0, 1.0]","[1062.0, 636.0, 0.0]","[828.0, 630.0, 1.0]","[1032.0, 942.0, 1.0]","[864.0, 942.0, 1.0]","[1074.0, 1104.0, 0.0]","[834.0, 1104.0, 0.0]","[1002.0, 1020.0, 0.0]","[1002.0, 1013.9999999999999, 0.0]","[-20.913599959592652, -8.380072179692363, 8.365580079421882]","[7.117688469453438, 1.8644225012831621, -4.108584265904587]"
373,373,373,373,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000551_RGB.png,"[954.0, 491.99999999999994, 1.0]","[978.0, 474.0, 1.0]","[930.0, 480.0, 1.0]","[1002.0, 498.00000000000006, 1.0]","[900.0, 504.0, 1.0]","[1032.0, 612.0, 1.0]","[852.0, 624.0, 1.0]","[1128.0, 804.0, 1.0]","[756.0, 786.0, 1.0]","[1080.0, 612.0, 1.0]","[834.0, 660.0, 1.0]","[1026.0, 924.0, 1.0]","[870.0, 930.0, 1.0]","[1026.0, 1086.0, 0.0]","[822.0, 1086.0, 0.0]","[726.0000000000001, 378.0, 0.0]","[822.0, 654.0, 0.0]","[-22.434014428726687, -8.183658187965793, 6.901275755540562]","[6.358636478659236, 1.5120765890232462, -4.905537920552684]"
374,374,374,374,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000552_RGB.png,"[954.0, 491.99999999999994, 1.0]","[972.0, 474.0, 1.0]","[930.0, 474.0, 1.0]","[1002.0, 498.00000000000006, 1.0]","[900.0, 498.00000000000006, 1.0]","[1044.0, 588.0, 1.0]","[864.0, 600.0, 1.0]","[1128.0, 810.0, 1.0]","[792.0, 774.0, 1.0]","[1104.0, 642.0, 1.0]","[834.0, 672.0, 1.0]","[1020.0, 930.0, 1.0]","[876.0, 936.0, 1.0]","[1056.0, 1098.0, 0.0]","[828.0, 1098.0, 0.0]","[996.0000000000001, 1020.0, 0.0]","[822.0, 672.0, 0.0]","[-22.60752229706666, -8.142122874017279, 6.794421724898137]","[5.621191802767723, 1.2436791477113431, -4.754895903520711]"
375,375,375,375,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000553_RGB.png,"[948.0, 486.0, 1.0]","[972.0, 474.0, 1.0]","[930.0, 474.0, 1.0]","[996.0000000000001, 504.0, 1.0]","[900.0, 498.00000000000006, 1.0]","[1050.0, 594.0, 1.0]","[864.0, 612.0, 1.0]","[1122.0, 810.0, 1.0]","[798.0, 774.0, 1.0]","[1098.0, 642.0, 1.0]","[828.0, 690.0, 1.0]","[1026.0, 936.0, 1.0]","[876.0, 942.0, 1.0]","[1068.0, 1104.0, 0.0]","[822.0, 1104.0, 0.0]","[726.0000000000001, 834.0, 0.0]","[822.0, 678.0, 0.0]","[-23.665747758283835, -7.815520250216524, 6.200541706699055]","[5.277862784854496, 1.0969363099458513, -4.6175028249807015]"
376,376,376,376,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000554_RGB.png,"[948.0, 486.0, 1.0]","[972.0, 468.0, 1.0]","[924.0, 468.0, 1.0]","[1002.0, 504.0, 1.0]","[888.0, 504.0, 1.0]","[1062.0, 600.0, 1.0]","[846.0, 642.0, 1.0]","[1116.0, 822.0, 1.0]","[768.0, 780.0, 0.0]","[1098.0, 696.0, 0.0]","[786.0, 720.0, 0.0]","[1026.0, 942.0, 1.0]","[876.0, 942.0, 1.0]","[1074.0, 1104.0, 0.0]","[828.0, 1104.0, 0.0]","[726.0000000000001, 846.0, 0.0]","[726.0000000000001, 846.0, 0.0]","[-24.528930843871198, -7.9102385321459465, 6.128945556727763]","[-3.287571263824871, -2.1412297186503766, -0.81082400189629]"
377,377,377,377,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000555_RGB.png,"[948.0, 486.0, 1.0]","[972.0, 468.0, 1.0]","[930.0, 468.0, 1.0]","[996.0000000000001, 504.0, 1.0]","[893.9999999999999, 498.00000000000006, 1.0]","[1056.0, 630.0, 1.0]","[846.0, 642.0, 1.0]","[1128.0, 858.0, 1.0]","[744.0, 834.0, 1.0]","[1080.0, 696.0, 1.0]","[876.0, 732.0, 1.0]","[1026.0, 942.0, 1.0]","[876.0, 942.0, 1.0]","[1068.0, 1098.0, 0.0]","[822.0, 1098.0, 0.0]","[726.0000000000001, 834.0, 0.0]","[738.0, 840.0, 0.0]","[-25.675230894504196, -8.559763700091926, 7.084141893060256]","[-5.149573689058585, -2.9952791726891914, 0.2437308387456566]"
378,378,378,378,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000556_RGB.png,"[948.0, 480.0, 1.0]","[972.0, 468.0, 1.0]","[924.0, 462.0, 1.0]","[996.0000000000001, 510.0, 1.0]","[888.0, 498.00000000000006, 0.0]","[1050.0, 654.0, 1.0]","[846.0, 636.0, 1.0]","[1116.0, 828.0, 0.0]","[732.0, 840.0, 1.0]","[1092.0, 738.0, 0.0]","[816.0, 816.0, 1.0]","[1032.0, 936.0, 0.0]","[876.0, 936.0, 1.0]","[1062.0, 1098.0, 0.0]","[828.0, 1098.0, 0.0]","[804.0, 912.0, 0.0]","[888.0, 924.0, 0.0]","[-26.59258302695402, -9.145777261759424, 8.036575886107352]","[-2.9422391100902874, -4.613800775058414, 0.663335373587494]"
379,379,379,379,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000557_RGB.png,"[954.0, 480.0, 1.0]","[972.0, 462.0, 1.0]","[930.0, 462.0, 1.0]","[996.0000000000001, 504.0, 0.0]","[888.0, 498.00000000000006, 0.0]","[1062.0, 648.0, 1.0]","[846.0, 636.0, 1.0]","[1134.0, 858.0, 1.0]","[750.0, 828.0, 1.0]","[1080.0, 780.0, 1.0]","[834.0, 852.0, 1.0]","[1032.0, 954.0, 0.0]","[876.0, 954.0, 0.0]","[1074.0, 1104.0, 0.0]","[828.0, 1104.0, 0.0]","[1440.0, 1013.9999999999999, 0.0]","[893.9999999999999, 1002.0, 0.0]","[-26.888661613909093, -9.850910181209583, 8.844380330854296]","[-1.5771416448637312, -5.5148567132173, 0.7655111751761258]"
380,380,380,380,C:/Users/User/Desktop/General_fold/Thesis code/dataset/22/base_1_ID22/RGB/000558_RGB.png,"[960.0, 486.0, 1.0]","[978.0, 474.0, 1.0]","[936.0, 468.0, 1.0]","[1008.0, 510.0, 1.0]","[893.9999999999999, 504.0, 1.0]","[1056.0, 648.0, 1.0]","[852.0, 642.0, 1.0]","[1134.0, 846.0, 1.0]","[762.0, 822.0, 1.0]","[1068.0, 804.0, 1.0]","[852.0, 876.0, 1.0]","[1026.0, 942.0, 0.0]","[876.0, 972.0, 1.0]","[1020.0, 1080.0, 0.0]","[810.0, 1080.0, 0.0]","[1140.0, 816.0, 0.0]","[888.0, 906.0, 0.0]","[-26.969348960981012, -10.092627094633235, 9.050029013708375]","[-1.171705270674162, -5.928731115235854, 1.0010819668666915]"
